title,content,date,source,id,keyword/weight
孕穗期干旱胁迫对寒地粳稻碳代谢及产量形成影响的研究,"水稻作为我国主要的粮食作物之一,其产量是我国粮食安全的重要决定因素,黑龙江作为水稻主产区之一,肩负着确保我国粮食安全的重任。干旱已成为世界范围内农作物减产的主要原因,水稻孕穗期对水分最为敏感,孕穗期干旱胁迫导致水稻大量枝梗退化,并使光合速率和干物质生产能力下降,对“库”的充实造成显著影响。探究孕穗期干旱胁迫下水稻从碳代谢到产量形成的变化规律,对充分了解孕穗期干旱胁迫对水稻的致灾机理具有重要意义。本试验以干旱敏感型品种松粳6号（SJ6）和耐旱型品种东农425（DN425）为试验材料,采用裂区试验设计,研究孕穗期不同程度干旱胁迫及恢复过程对寒地粳稻光合作用、功能叶片及籽粒蔗糖和淀粉形成积累、干物质转运分配、籽粒灌浆动态和产量及其构成因素的影响,旨在从碳代谢角度探究孕穗期干旱胁迫及其恢复过程中蔗糖和淀粉的积累规律及其分子机制;明确孕穗期干旱胁迫对寒地粳稻产量形成的影响;解析孕穗期干旱胁迫及其恢复过程中寒地粳稻光合物质生产、转运和积累对产量形成影响的内在机制。本研究为明确寒地粳稻碳代谢及产量形成对孕穗期干旱胁迫的响应机制,丰富寒地粳稻抗旱生理基础提供理论依据。主要结果如下:（1）干旱胁迫导致寒... ",2020/6/1,东北农业大学,cnki83550,干旱|1.0
台风天气下长江冲淡水扩展的响应机制,"长江是中国第一大河流,多年平均径流量为8.9×1011m~3,近10年年均输沙量为1.22×10~8t。巨大的入海水沙通量对长江河口的动力、沉积、地貌过程和海岸带生态环境产生了重要的影响。而长江冲淡水作为长江径流入海后形成的水体,其携带的高浓度营养盐显著提高了长江河口及其邻近海域的初级生产力,并导致赤潮等环境灾害频发。在气候态条件下,夏季长江冲淡水的主体向东北方向延伸,冬季则沿浙闽海岸南下。然而在台风这样的极端天气条件下,冲淡水的水平分布和垂向结构会发生剧烈的调整,相关过程和机制的研究却存在明显的不足,这和台风天气下实测资料较难获得以及数值模式未能准确刻画相应的冲淡水物理过程有着密切的关系。针对这一科学问题,本文收集了历史上影响东中国海域的台风基础数据并进行强度和路径分析,同时收集了台风过境后的长江冲淡水观测资料以识别其对冲淡水水平和垂向结构的调整,进而在ECOM-si三维水动力数值模式基础上耦合表面波浪混合参数化方案,研究以2015年第9号台风“灿鸿”、2009年第8号台风“莫拉克”、2002年第9号台风“风神”为代表的3类典型台风对长江冲淡水水平分布和垂向层化... ",2020/5/1,华东师范大学,cnki83551,"台风,赤潮|0.8888888888888888,0.1111111111111111"
我国农用地土壤污染修复责任研究,"土壤污染不同于其他类型的污染,它具有长期性和潜伏性,且容易引发其他污染,污染地下水,威胁人类健康。根据污染场地的不同,土壤污染可以分为农用地污染和工业企业场地污染。其中,农用地是指包括耕地、林地和牧草地等在内的用于农业生产的土地。农用地健康直接关系着农民的生存和国家的粮食安全,预防和治理农用地土壤污染至关重要。由于我国农用地土壤污染是由农业面源污染、工业企业污染、大气沉降等多种原因引发的,污染类型较为复杂多样。农用地一旦发生污染,其治理修复的难度系数以及危害性都较大,2019年1月1日,我国颁布实施了《土壤污染防治法》,标志着我国建立起系统的土壤污染防治体系。在该法“风险管控和修复”中,对农用地的土壤污染问题作了专门的规定,将农用地作为特殊“风险管控和修复”对象,但在具体实施过程中也存在一些问题。污染修复责任首要解决的问题就是谁来承担修复责任,即污染主体的认定及责任承担。由于农用地污染在污染来源、责任认定等方面都有别于建设用地,存在一定的特殊性,对污染修复责任的研究至关重要。在实践中,农用地土壤污染责任的认定与追究更为复杂,且存在较大争议,亟需厘清和解决。综上所述,本文从介绍我国农用地... ",2020/3/1,天津师范大学,cnki83552,土壤污染|1.0
高温高压下叠氮化铵的相变、合成及热分解研究,"由N-N单键构成的高氮含量化合物是性能极其优异的新一代环保型高能量密度材料。虽然在大于110.0GPa和2000K的高压高温下,发现了具有单键立方网状结构的氮相,但是这种结构并不稳定,在室温条件和压力低于40.0GPa时,就会还原成N≡N键的N2分子。目前,寻找可以在较低温压条件下合成并能保存至常压的新型聚合氮材料是极具挑战性的工作。叠氮化铵（NH4N3）作为合成高能量密度材料的潜在前驱体备受关注。已有大量理论计算工作研究了NH4N3在高压高温下转变为高能密度材料的可能性。最新的理论研究工作表明NH4N3和N2在较低的压力下可以聚合成含有N-N单键的NH4N5和HN5,但缺少重要的实验研究,比如:在3.0GPa以上稳定存在的NH4N3高压相II的晶体结构仍然未知,而高温高压下关于NH4",2020/12/1,吉林大学,cnki83553,高温|1.0
青海省曼陀罗植物资源特性及开发利用前景的研究,"本文以生长于青海省的曼陀罗（Datura stramonium L.）为试验材料,采用野外定点观察法,对曼陀罗的植物学特性、生长规律进行了研究;用最小样方法,对不同地区曼陀罗的群落数量特征进行了分析;以西宁地区为实验地,对野生曼陀罗进行了人工栽培的研究,包括发芽率、幼苗培育和植株移栽的研究;用美国生产的CI—301PS便携式光合作用测定仪,对栽培前后曼陀罗的光合生理特性进行了研究,包括净光合速率（Pn）、气孔导度（Gs）、蒸腾速率（Tr）、胞间CO2浓度（Ci）等;另外还对曼陀罗栽培前后的抗性生理指标进行了分析,包括超氧化物歧化酶（SOD）活性、过氧化物酶（POD）活性、过氧化氢酶（CAT）活性、丙二醛（MDA）含量。      结果显示,在青海省曼陀罗属于一年生草本植物;在青海省野生曼陀罗主要生长于海拔1700m～3200m的东部农业区及黄南州的尖扎等地;在野生曼陀罗分布较集中的地区,植物群落的优势种和建群种均为曼陀罗,伴生种主要为早熟禾;西宁地区野生曼陀罗植株生长的物候期可划分为六个阶段,即出苗期、幼苗期、分枝期、开花期、结实期和枯萎期;栽培后曼陀罗生育期较野... ",2009/4/1,青海师范大学,cnki83555,曼陀罗|1.0
大埔县人民政府关于印发大埔县大麻镇莲塘韩江大桥工程建设房屋拆迁安置办法的通知,"＜正＞埔府[2019]45号有关镇人民政府,县有关单位:《大埔县大麻镇莲塘韩江大桥工程建设房屋拆迁安置办法》已经2019年4月24日县政府常务会议审议通过,现印发给你们,请遵照执行。执行过程中遇到的问题,请径向县自然资源局反映。2019年5月16日大埔县大麻镇莲塘韩江大桥工程建设房屋拆迁安置办法为做好大埔县大麻镇莲塘大桥工程建设房屋拆迁安置工作,根据《中华人民共和国土地管理法》的有关规定,结合城镇建设规划要求,特制定本办法: ",2019/5/31,梅州市人民政府公报,cnki83558,大麻|1.0
西藏那曲冬虫夏草产区县草地植被退化与恢复的思考,"冬虫夏草是生长在特殊海拔、植被和土壤类型环境下的稀有物种。随着社会的发展,虫草价格飞涨,当前已成为那曲虫草产区县农牧民群众增收致富的重要渠道之一。冬虫夏草资源不断地被开发和利用,其生存环境遭到了严重破坏,就西藏那曲冬虫夏草产区县草地植被退化与恢复问题进行了分析与探讨。 ",2019/4/15,湖北畜牧兽医,cnki85059,植被退化|1.0
林火蔓延模型研究及应用开发,"利用惠更斯原理进行林火蔓延模拟,结合国际上成熟的林火行为模型（Rothermel的地表火模型,Van Wagner的树冠火蔓延模型,McAlpine的林火加速模型）,建立适合云南省特殊地形的林火蔓延动态模型,并开发相应的动态模拟模块,在云南特殊地形地貌上的林火蔓延模拟做出一定探索。通过修改成熟的蔓延模型进行林火蔓延模拟达到模型预测的目的,并反映林火蔓延的主要规律。实验结果证明矢量的模拟方法是集成单个的地表火、树冠火、加速、飞火和可燃物含水率模型的更实际的技术。模型的集成简单易懂,因为每个模型的计算可以直接应用到火头的节点模拟上,然后控制所有模型的空间和时间分辨率。 ",2008/7/1,济南大学学报(自然科学版),cnki8506,林火|1.0
桉树枝瘿姬小蜂在闽西的发生特点及色卡防治试验,"通过2013—2014年林间观察发现,桉树枝瘿姬小蜂在福建闽西1年发生3代,第1代成虫羽化高峰期在7月中旬,第2代羽化高峰期在9月下旬,越冬代在翌年5月中旬羽化。研究表明,不同色卡对桉树枝瘿姬小蜂的引诱效果差异显著,其中纯白色（RAL9010）和信号黄（RAL1003）引诱效果最好,林间防治效果分别达到69.04%和69.94%。 ",2015/12/30,生物灾害科学,cnki85060,桉树枝瘿姬小蜂|1.0
海南省万宁东部砂质海岸侵蚀特征分析,"2011—2014年于万宁东部海岸建立了海岸动态监测系统,包括120个岸线监测站位和30个岸滩剖面监测站位,收集了4年间岸线和岸滩的实时变化信息。以这些实测资料为基础,结合收集的海岸资料和实地调查,对万宁东部海岸的侵蚀规律与特征进行了探讨。在季节变化中,海岸呈现夏秋侵蚀冬春淤积的规律;在年际变化中,海岸总体呈侵蚀趋势,但相邻年份间又呈现侵蚀和淤积相间的现象。万宁部分海岸受前滨采砂影响严重,加上频繁的台风天气,致使侵蚀加剧,在两年时间内后滨侵蚀发育8m高的软质陡崖,造成难以恢复的地形改变。 ",2018/8/28,海洋地质与第四纪地质,cnki85061,"台风,采砂|0.5,0.5"
长牡蛎和紫贻贝对浒苔微观繁殖体生物控制的可行性研究,"近年来我国绿潮灾害频发,滤食性贝类对浒苔的生物防控是潜在的防控策略之一。本研究基于实验室内可控实验,探究了长牡蛎（Crassostreagigas）和紫贻贝（Mytilusedulis）对浒苔微观繁殖体的滤食作用,并在江苏如东紫菜养殖区进行了长牡蛎和紫贻贝离底式平挂养殖试验。室内滤除实验结果表明,牡蛎和贻贝均可有效截留浒苔微观繁殖体,平均截留速率分别为6892和1589ind/（ind·h）,部分被截留的颗粒失去萌发活性,有效滤除速率为3980和574ind/（ind·h）。现场养殖实验结果表明,长牡蛎和紫贻贝可在紫菜养殖区生长存活,每天约能滤除水体中63.7万个浒苔微观繁殖体。研究证实了两种贝类对微观繁殖体的有效滤除能力及江苏浅滩进行牡蛎和贻贝养殖的可行性。养殖方式的进一步的优化改进,以及研究江苏浅滩其他滩涂贝类对浒苔的防控潜力,还需进一步深入开展。 ",2018/9/15,海洋与湖沼,cnki85062,"长牡蛎,紫贻贝,绿潮,浒苔|0.25,0.25,0.08333333333333333,0.4166666666666667"
基于Boussinesq模型的珊瑚礁-潟湖-裂口系统内规则波运动的数值模拟,"为研究规则波下珊瑚礁-潟湖-裂口系统内的水动力过程,利用完全非线性Boussinesq方程的Funwave-TVD波浪模型对规则波在水平二维的珊瑚礁-潟湖-裂口系统内的运动进行模拟,并通过已有的实验数据对模型进行验证。相较于计算流体力学模型,该模型消耗计算资源少,更适合水平二维珊瑚礁-潟湖-裂口系统的情况。研究发现建立的数值模型能很好地预测规则波作用于珊瑚礁-潟湖-裂口系统时系统上波高、增水、水平环流以及波浪在岸滩上爬高的变化规律,研究结果对进一步认识珊瑚礁海岸的演变和珊瑚砂输运具有一定的参考价值,可为海岸防灾减灾决策提供一定的科学依据。 ",2022/4/1,第二十届中国海洋（岸）工程学术讨论会论文集（上）,cnki85063,珊瑚礁|1.0
香丝草对几种杂草的化感作用研究,"通过测量苗高、根长、苗重,研究了香丝草茎叶浸提液对裂叶牵牛、野西瓜苗、马唐和早熟禾种子萌发及幼苗生长的影响。结果表明:香丝草浸提液在0.05g/mL时对野西瓜苗的苗高和早熟禾的根长有促进作用,但促进作用不明显。四种浓度的香丝草浸提液对裂叶牵牛和马唐植物种子萌发和幼苗生长均具有抑制作用,且抑制作用随着浓度增加而加强。从综合效应看,0.05g/mL和0.10g/mL的水浸提溶液对马唐的抑制作用最强,对裂叶牵牛的抑制作用最弱;0.20g/mL和0.40g/mL水浸提溶液对早熟禾抑制作用最强,对裂叶牵牛的抑制作用最弱。 ",2008/3/15,河南科技学院学报(自然科学版),cnki85064,"香丝草,野西瓜苗|0.6,0.4"
金华市金东区桔小实蝇绿色防控示范区建设及成效,"2019年在浙江省金华市金东区源东乡,采取群防群治的统防统治模式,建设了333.3 hm~2桔小实蝇绿色防控示范区,示范作物为桃和柑橘。通过推广应用实蝇诱虫板、实蝇性诱剂、实蝇食诱剂为主的理化诱控技术、自动化精准测报设备和病虫果处理等绿色防控措施,推进群防群治、统防统治防控模式取得了积极成效。示范区桃园虫果率降至1.28%,柑橘园虫果率降至2.23%,化学农药使用量较上年减少87%,达到减药不减产的目的,为源东乡桃产业和柑橘产业的持续健康发展保驾护航。 ",2020/10/15,基层农技推广,cnki85065,桔小实蝇|1.0
